Time,Disp,Force,CrackExt,G_I
71,5.020761079,94.846948539,45.787218906,0.590305281075433
71.2,5.038989267,94.8908079882,45.799584941,0.592573110246327
71.4,5.058839553,95.3004000858,45.824317,0.597174560229972
71.6,5.076634191,95.2419059928,45.849049059,0.598605956902008
71.8,5.091272895,95.5490555838,45.861415083,0.602116613774388
72,5.107709091,95.7099921834,45.898513177,0.604621636350478
72.2,5.12594285,95.8708843008,45.910879201,0.607647341437415
72.4,5.145410771,96.2658862368,45.93561126,0.612160601268432
72.6,5.161017517,96.4267783542,45.947977295,0.614889167502175
72.8,5.175305574,96.616895277,45.985075378,0.617342130806712
73,5.19344528,96.7778318766,45.985075378,0.620537868819103
73.2,5.212506582,96.8509606134,45.985075378,0.623286026282905
73.4,5.229097052,97.1727893304,46.009807437,0.62703292037926
73.6,5.243011993,97.260552711,46.034539496,0.628953870804832
73.8,5.261029165,97.3629507354,46.034539496,0.631779669976064
74,5.280434406,97.450714116,46.059271555,0.634363572196889
74.2,5.298903183,97.43603499,46.07163759,0.636327012913246
74.4,5.311507522,97.5092526912,46.170565826,0.637043517047606
74.6,5.329504622,97.319046804,46.257128027,0.636840900125492
74.8,5.349045797,97.4945735652,46.318958169,0.639530901400487
75,5.36589216,97.4945735652,46.368422287,0.640906175440798
75.2,5.379920462,97.7870885124,46.380788322,0.644349260634958
75.4,5.397847918,97.9041656628,46.467350523,0.646144682602852
75.6,5.416894009,98.0651022624,46.553912735,0.648362805227396
75.8,5.435192527,98.0651467446,46.615742877,0.649747506228514
76,5.447039672,98.226038862,46.764135231,0.65029896089697
76.2,5.464877448,98.2259943798,46.825965384,0.65162351475644
76.4,5.483713398,98.4015656232,46.900161561,0.654070121925779
76.6,5.501941833,98.4161557848,46.937259644,0.655856965363356
76.8,5.516289229,98.5038746832,46.986723762,0.657505980190995
77,5.532990563,98.6063171898,47.098018033,0.658724724524746
77.2,5.552589597,98.6647668006,47.135116116,0.660963402803944
77.4,5.571069755,98.5624132584,47.17221421,0.661988359306174
77.6,5.585072299,98.7964785948,47.196946269,0.664902468455838
77.8,5.600066385,98.7525746634,47.221678328,0.666065040943519
78,5.619161366,98.8842419754,47.234044352,0.669063514299767
78.2,5.638994698,99.0450896106,47.28350847,0.671859588734435
78.4,5.65512449,99.0451340928,47.28350847,0.673781679882427
78.6,5.668633407,99.0743588982,47.28350847,0.675590488937932
78.8,5.68755143,99.205981728,47.28350847,0.678745682813176
79,5.706327242,99.1914360486,47.28350847,0.680886519186981
79.2,5.7241353,98.95732623,47.407168765,0.679737712906667
79.4,5.739215714,98.9281459068,47.431900824,0.680995401342972
79.6,5.756391804,98.6647668006,47.493730977,0.680385809911723
79.8,5.775346164,98.9719608738,47.567927154,0.683752783727531
80,5.792505706,99.1182628296,47.605025237,0.686297574211458
80.2,5.80645305,99.1182628296,47.64212332,0.687449091134413
80.4,5.825482826,99.3230588784,47.654489355,0.690959429987492
80.6,5.843971247,99.5278549272,47.666855379,0.694413044582736
80.8,5.861573738,99.7034261706,47.666855379,0.697733333078819
81,5.876617291,99.7765549074,47.691587438,0.699697602505934
81.2,5.891609263,100.0252104054,47.691587438,0.703230798290154
81.4,5.911198463,100.0837044984,47.728685532,0.705468378263633
81.6,5.929420377,100.3909430538,47.753417591,0.709471552957001
81.8,5.942369848,100.3177698348,47.753417591,0.710502742106771
82,5.959289292,100.4494371468,47.753417591,0.713460916511599
82.2,5.978277868,100.8735749238,47.77814965,0.718408387879771
82.4,5.996137596,100.9613827866,47.790515674,0.721007264572062
